,player,position,team,age,birth_year,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,miscontrols,dispossessed,passes_received,progressive_passes_received,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,games,games_starts,minutes,goals_pens,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,npxg_xg_assist,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90
158,Sardar Azmoun,FW,IR Iran,27-351,1995,1.4,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,3.0,2.14,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0.0,0.0,0,3.0,4.0,5.0,44.4,30.0,27.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,1.0,60.0,225.0,85.0,8.0,14.0,57.1,7.0,8.0,87.5,0.0,1.0,0.0,0,0.1,0.2,-0.1,1.0,3.0,1.0,0.0,2.0,40.0,1.0,5.0,17.0,18.0,8.0,40.0,0.0,1.0,0.0,0.0,0.0,29.0,3.0,0,5,3,60.0,3.57,2.14,0.0,0.0,13.9,0.0,0,0,0.9,0.9,0.19,-0.9,-0.9,3,2,126,0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,0.05,0.71,0.67,0.71
159,Serge Gnabry,FW,Germany,27-157,1995,2.9,5.0,2,1.0,2.0,2.0,4.0,5.0,80.0,1.0,2.0,0.0,2.0,2,7.0,3.0,0.0,12.0,4.11,9.0,0.0,0.0,3.0,0.0,0.0,1.0,0.34,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,3,7,0.0,0.0,0,11.0,0.0,2.0,0.0,118.0,112.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,86.0,2.0,8.0,72.9,1060.0,281.0,56.0,72.0,77.8,21.0,25.0,84.0,3.0,3.0,100.0,1,1.5,0.7,-0.5,6.0,1.0,4.0,3.0,3.0,148.0,1.0,9.0,42.0,98.0,21.0,148.0,3.0,5.0,60.0,4.0,7.0,111.0,16.0,1,12,4,33.3,4.11,1.37,0.08,0.25,15.6,0.0,0,0,1.1,1.1,0.09,-0.1,-0.1,3,3,263,1,0.34,0.34,0.68,0.34,0.68,2.6,0.37,0.51,0.88,0.37,0.88
160,Sofiane Boufal,FW,Morocco,29-092,1993,5.3,11.0,5,7.0,4.0,0.0,3.0,6.0,50.0,3.0,9.0,0.0,9.0,2,13.0,1.0,0.0,15.0,2.84,12.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,11,14,2,7,0.0,0.0,0,20.0,3.0,7.0,30.0,133.0,130.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,99.0,2.0,2.0,74.4,1645.0,469.0,58.0,71.0,81.7,25.0,36.0,69.4,12.0,17.0,70.6,0,0.3,0.5,-0.3,4.0,10.0,6.0,2.0,14.0,199.0,3.0,31.0,95.0,77.0,11.0,199.0,14.0,27.0,51.9,14.0,5.0,144.0,14.0,0,7,1,14.3,1.33,0.19,0.0,0.0,21.0,0.0,0,0,0.3,0.3,0.04,-0.3,-0.3,7,7,475,0,0.0,0.0,0.0,0.0,0.0,0.6,0.05,0.06,0.11,0.05,0.11
161,Son Heung-min,FW,Korea Republic,30-163,1992,4.0,5.0,2,4.0,1.0,0.0,4.0,4.0,100.0,0.0,2.0,0.0,2.0,2,7.0,0.0,1.0,16.0,4.0,6.0,6.0,1.0,2.0,1.0,0.0,2.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,6,2,21,0.0,0.0,0,16.0,0.0,2.0,0.0,115.0,92.0,22.0,1.0,1.0,2.0,1.0,18.0,6.0,9.0,0.0,77.0,1.0,6.0,67.0,1199.0,263.0,41.0,46.0,89.1,26.0,37.0,70.3,7.0,21.0,33.3,1,1.0,0.7,0.0,7.0,1.0,3.0,1.0,3.0,158.0,2.0,19.0,43.0,98.0,19.0,158.0,3.0,15.0,20.0,8.0,6.0,107.0,25.0,0,9,3,33.3,2.25,0.75,0.0,0.0,18.8,0.0,0,0,0.4,0.4,0.05,-0.4,-0.4,4,4,360,0,0.0,0.25,0.25,0.0,0.25,1.4,0.11,0.24,0.35,0.11,0.35
162,Steven Bergwijn,FW,Netherlands,25-071,1997,2.4,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0,1.0,0.0,0.0,2.0,0.85,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2,4,0,0,0.0,0.0,0,4.0,0.0,0.0,,72.0,71.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,88.9,679.0,79.0,46.0,51.0,90.2,10.0,11.0,90.9,2.0,3.0,66.7,0,0.0,0.3,0.0,0.0,2.0,1.0,0.0,2.0,85.0,0.0,5.0,45.0,36.0,4.0,85.0,1.0,4.0,25.0,4.0,2.0,74.0,22.0,0,2,0,0.0,0.85,0.0,0.0,,15.5,0.0,0,0,0.5,0.5,0.25,-0.5,-0.5,4,3,213,0,0.0,0.0,0.0,0.0,0.0,0.5,0.21,0.0,0.21,0.21,0.21
163,Taha Yassine Khenissi,FW,Tunisia,30-346,1992,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,3.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,3,1,0,0,0.0,0.0,0,0.0,1.0,2.0,33.3,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,33.3,27.0,0.0,1.0,1.0,100.0,1.0,2.0,50.0,0.0,0.0,,0,0.1,0.0,-0.1,1.0,1.0,0.0,0.0,0.0,8.0,1.0,1.0,3.0,4.0,2.0,8.0,0.0,0.0,,1.0,2.0,3.0,0.0,0,1,0,0.0,3.1,0.0,0.0,,23.3,0.0,0,0,0.0,0.0,0.02,0.0,0.0,2,0,29,0,0.0,0.0,0.0,0.0,0.0,0.2,0.06,0.45,0.51,0.06,0.51
164,Takefusa Kubo,FW,Japan,21-197,2001,1.0,1.0,1,0.0,1.0,0.0,0.0,0.0,,0.0,3.0,0.0,3.0,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,1,0,0.0,0.0,0,4.0,1.0,1.0,50.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,54.5,87.0,23.0,4.0,6.0,66.7,2.0,5.0,40.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,23.0,1.0,4.0,10.0,10.0,4.0,23.0,0.0,0.0,,5.0,1.0,13.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,2,2,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,Takuma Asano,FW,Japan,28-038,1994,1.8,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,0,2,1,0.0,0.0,0,8.0,1.0,9.0,10.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,75.0,227.0,44.0,12.0,15.0,80.0,4.0,6.0,66.7,1.0,1.0,100.0,0,0.2,0.0,-0.2,2.0,3.0,0.0,0.0,0.0,49.0,2.0,6.0,16.0,28.0,9.0,49.0,0.0,1.0,0.0,7.0,1.0,27.0,11.0,1,8,2,25.0,4.36,1.09,0.13,0.5,13.2,0.0,0,0,0.7,0.7,0.08,0.3,0.3,4,0,165,1,0.55,0.0,0.55,0.55,0.55,0.9,0.44,0.17,0.6,0.44,0.6
166,Takumi Minamino,FW,Japan,27-336,1995,0.7,2.0,1,1.0,1.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,3,0.0,0.0,0,4.0,0.0,2.0,0.0,22.0,20.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0,63.6,200.0,34.0,9.0,11.0,81.8,4.0,5.0,80.0,1.0,5.0,20.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,32.0,1.0,7.0,12.0,13.0,4.0,32.0,0.0,0.0,,2.0,2.0,20.0,5.0,0,2,1,50.0,3.0,1.5,0.0,0.0,15.1,0.0,0,0,0.1,0.1,0.06,-0.1,-0.1,3,0,60,0,0.0,0.0,0.0,0.0,0.0,0.1,0.36,0.0,0.36,0.36,0.36
167,Thomas Müller,FW,Germany,33-096,1989,2.2,2.0,2,0.0,1.0,1.0,1.0,2.0,50.0,1.0,4.0,0.0,4.0,1,3.0,0.0,0.0,10.0,4.5,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,5,0.0,0.0,0,1.0,1.0,7.0,12.5,78.0,73.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,56.0,1.0,4.0,71.8,722.0,184.0,35.0,44.0,79.5,14.0,19.0,73.7,2.0,4.0,50.0,0,0.6,0.5,-0.6,8.0,2.0,4.0,1.0,6.0,91.0,0.0,6.0,35.0,52.0,13.0,91.0,0.0,0.0,,4.0,2.0,71.0,11.0,0,3,0,0.0,1.34,0.0,0.0,,11.3,0.0,0,0,0.3,0.3,0.1,-0.3,-0.3,3,3,201,0,0.0,0.0,0.0,0.0,0.0,0.9,0.14,0.28,0.42,0.14,0.42
168,Thorgan Hazard,FW,Belgium,29-264,1993,1.2,3.0,2,2.0,0.0,1.0,0.0,2.0,0.0,2.0,4.0,0.0,4.0,0,3.0,0.0,0.0,9.0,7.64,5.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,1,9,0.0,0.0,0,6.0,0.0,3.0,0.0,58.0,43.0,14.0,1.0,0.0,0.0,6.0,7.0,3.0,3.0,0.0,40.0,1.0,2.0,69.0,764.0,231.0,14.0,21.0,66.7,20.0,23.0,87.0,4.0,8.0,50.0,0,1.3,0.8,-1.3,6.0,2.0,1.0,0.0,4.0,66.0,0.0,11.0,26.0,30.0,2.0,66.0,0.0,2.0,0.0,4.0,0.0,39.0,9.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,2,1,106,0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,1.07,1.07,0.0,1.07
169,Timothy Weah,FW,United States,22-299,2000,3.5,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,5.0,0,0.0,0.0,0.0,7.0,1.99,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,2,8,0.0,0.0,0,10.0,2.0,3.0,40.0,108.0,107.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,90.0,0.0,4.0,83.3,1291.0,206.0,58.0,67.0,86.6,21.0,23.0,91.3,7.0,10.0,70.0,0,0.4,0.2,-0.4,6.0,6.0,2.0,2.0,4.0,132.0,0.0,8.0,54.0,72.0,11.0,132.0,2.0,2.0,100.0,9.0,5.0,99.0,18.0,1,5,3,60.0,1.42,0.85,0.2,0.33,17.5,0.0,0,0,0.6,0.6,0.13,0.4,0.4,4,4,316,1,0.28,0.0,0.28,0.28,0.28,1.1,0.18,0.12,0.31,0.18,0.31
170,Uriel Antuna,FW,Mexico,25-119,1997,0.9,4.0,3,1.0,2.0,1.0,2.0,2.0,100.0,0.0,1.0,0.0,1.0,0,4.0,0.0,0.0,1.0,1.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,7,0.0,0.0,0,1.0,0.0,2.0,0.0,20.0,19.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0,60.0,169.0,43.0,8.0,10.0,80.0,3.0,4.0,75.0,1.0,2.0,50.0,0,0.0,0.1,0.0,1.0,0.0,1.0,1.0,0.0,33.0,0.0,2.0,14.0,18.0,1.0,33.0,0.0,1.0,0.0,6.0,0.0,24.0,6.0,0,2,1,50.0,2.34,1.17,0.0,0.0,16.2,0.0,0,0,0.2,0.2,0.08,-0.2,-0.2,3,0,77,0,0.0,0.0,0.0,0.0,0.0,0.2,0.18,0.02,0.2,0.18,0.2
171,Vincent Aboubakar,FW,Cameroon,30-330,1992,1.6,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,4.0,0.0,7.0,4.44,2.0,0.0,4.0,1.0,0.0,0.0,2.0,1.27,1.0,0.0,1.0,0.0,0.0,0.0,2,1,1,3,2,0,0,0.0,0.0,0,3.0,2.0,3.0,40.0,31.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,64.5,343.0,53.0,9.0,13.0,69.2,7.0,13.0,53.8,3.0,3.0,100.0,1,0.6,0.3,0.4,2.0,2.0,0.0,0.0,2.0,50.0,6.0,8.0,19.0,23.0,8.0,50.0,5.0,7.0,71.4,3.0,0.0,32.0,7.0,2,6,3,50.0,3.8,1.9,0.33,0.67,17.8,0.0,0,0,0.6,0.6,0.1,1.4,1.4,3,1,142,2,1.27,0.63,1.9,1.27,1.9,1.2,0.37,0.39,0.76,0.37,0.76
172,Vincent Janssen,FW,Netherlands,28-186,1994,1.0,2.0,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0,2.0,1.0,0.0,3.0,3.14,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,0,0,0.0,0.0,0,2.0,1.0,1.0,50.0,20.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,80.0,191.0,21.0,11.0,14.0,78.6,4.0,4.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,32.0,1.0,1.0,12.0,19.0,4.0,32.0,1.0,1.0,100.0,4.0,1.0,22.0,5.0,0,2,0,0.0,2.09,0.0,0.0,,21.0,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,2,1,86,0,0.0,0.0,0.0,0.0,0.0,0.1,0.09,0.04,0.13,0.09,0.13
173,Vinicius Júnior,FW,Brazil,22-159,2000,3.3,3.0,1,1.0,1.0,1.0,0.0,2.0,0.0,2.0,5.0,1.0,4.0,0,3.0,0.0,0.0,16.0,4.82,12.0,0.0,1.0,2.0,1.0,0.0,4.0,1.2,3.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,7,3,12,0.0,0.0,0,12.0,0.0,0.0,,90.0,88.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,68.0,0.0,4.0,75.6,853.0,146.0,46.0,52.0,88.5,20.0,28.0,71.4,1.0,4.0,25.0,2,0.7,0.8,1.3,8.0,5.0,3.0,0.0,3.0,132.0,2.0,10.0,41.0,83.0,19.0,132.0,5.0,15.0,33.3,8.0,11.0,105.0,22.0,1,9,4,44.4,2.71,1.2,0.11,0.25,15.0,0.0,0,0,1.0,1.0,0.11,0.0,0.0,4,4,299,1,0.3,0.6,0.9,0.3,0.9,1.7,0.3,0.2,0.5,0.3,0.5
174,Wahbi Khazri,FW,Tunisia,31-313,1991,0.9,2.0,0,1.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,2,2,2,0.0,0.0,0,5.0,0.0,0.0,,20.0,16.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,13.0,1.0,1.0,65.0,268.0,113.0,4.0,5.0,80.0,6.0,6.0,100.0,2.0,6.0,33.3,0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,36.0,0.0,5.0,12.0,19.0,5.0,36.0,0.0,3.0,0.0,3.0,2.0,20.0,7.0,1,5,3,60.0,5.42,3.25,0.2,0.33,19.1,0.0,0,0,0.4,0.4,0.09,0.6,0.6,2,1,83,1,1.08,0.0,1.08,1.08,1.08,0.4,0.47,0.0,0.47,0.47,0.47
175,Walid Cheddira,FW,Morocco,24-330,1998,0.7,1.0,0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,5,0,2,0,0.0,0.0,0,0.0,2.0,2.0,50.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,50.0,51.0,28.0,4.0,4.0,100.0,0.0,3.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,18.0,2.0,2.0,10.0,6.0,4.0,18.0,0.0,1.0,0.0,3.0,0.0,13.0,4.0,0,2,1,50.0,2.81,1.41,0.0,0.0,9.8,0.0,0,0,0.5,0.5,0.23,-0.5,-0.5,2,0,64,0,0.0,0.0,0.0,0.0,0.0,0.5,1.24,0.0,1.24,1.24,1.24
176,Wout Weghorst,FW,Netherlands,30-133,1992,0.7,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0,0.0,1.0,0.0,2.0,5.45,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.73,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,5,1,1,0,0.0,0.0,0,2.0,2.0,2.0,50.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,60.0,115.0,32.0,4.0,6.0,66.7,2.0,6.0,33.3,1.0,1.0,100.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,22.0,0.0,2.0,11.0,9.0,4.0,22.0,0.0,0.0,,1.0,0.0,14.0,1.0,2,2,2,100.0,2.81,2.81,1.0,1.0,12.0,0.0,0,0,0.2,0.2,0.1,1.8,1.8,4,0,64,2,2.81,0.0,2.81,2.81,2.81,0.2,0.52,0.08,0.6,0.52,0.6
177,Xavi Simons,FW,Netherlands,19-241,2003,0.1,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0,0.0,1.0,0.0,100.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,60.0,89.0,36.0,4.0,7.0,57.1,2.0,2.0,100.0,0.0,0.0,,0,0.0,0.1,0.0,0.0,0.0,2.0,0.0,3.0,11.0,0.0,3.0,6.0,2.0,0.0,11.0,0.0,0.0,,0.0,0.0,9.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,1,0,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,Xherdan Shaqiri,FW,Switzerland,31-069,1991,2.5,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,6.0,2.36,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.79,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,6,0,15,0.0,0.0,0,6.0,1.0,4.0,20.0,104.0,90.0,13.0,2.0,0.0,0.0,1.0,9.0,8.0,1.0,0.0,67.0,1.0,5.0,64.4,981.0,337.0,38.0,43.0,88.4,21.0,30.0,70.0,4.0,17.0,23.5,1,0.9,1.0,0.1,4.0,7.0,4.0,0.0,11.0,111.0,0.0,8.0,43.0,60.0,5.0,111.0,0.0,3.0,0.0,1.0,5.0,94.0,15.0,1,4,2,50.0,1.57,0.79,0.25,0.5,21.9,1.0,0,0,0.3,0.3,0.08,0.7,0.7,3,3,229,1,0.39,0.39,0.79,0.39,0.79,1.2,0.12,0.35,0.47,0.12,0.47
179,Yannick Carrasco,FW,Belgium,29-105,1993,1.3,5.0,4,4.0,0.0,1.0,5.0,7.0,71.4,2.0,2.0,0.0,2.0,1,6.0,4.0,0.0,4.0,3.1,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,2,0,2,0.0,1.0,0,8.0,0.0,0.0,,46.0,43.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,84.8,553.0,110.0,22.0,24.0,91.7,17.0,20.0,85.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,68.0,3.0,16.0,27.0,25.0,6.0,68.0,1.0,3.0,33.3,2.0,2.0,45.0,6.0,0,4,0,0.0,3.1,0.0,0.0,,13.9,0.0,0,0,0.3,0.3,0.07,-0.3,-0.3,2,2,116,0,0.0,0.0,0.0,0.0,0.0,0.3,0.22,0.0,0.22,0.22,0.22
180,Youssef En-Nesyri,FW,Morocco,25-200,1997,6.0,3.0,2,2.0,1.0,0.0,0.0,2.0,0.0,2.0,5.0,0.0,5.0,1,4.0,11.0,0.0,3.0,0.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,4,4,0,0.0,0.0,0,13.0,21.0,14.0,60.0,81.0,70.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2.0,0.0,61.7,646.0,119.0,26.0,37.0,70.3,14.0,23.0,60.9,3.0,6.0,50.0,0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,127.0,13.0,37.0,61.0,29.0,13.0,127.0,5.0,8.0,62.5,9.0,1.0,70.0,13.0,2,9,3,33.3,1.49,0.5,0.22,0.67,9.1,0.0,0,0,1.2,1.2,0.14,0.8,0.8,7,7,542,2,0.33,0.0,0.33,0.33,0.33,1.3,0.21,0.01,0.21,0.21,0.21
181,Youssoufa Moukoko,FW,Germany,18-028,2004,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0.0,0.0,0,1.0,0.0,0.0,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,8.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,1.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,Yuki Soma,FW,Japan,25-296,1997,0.9,2.0,0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,3,0,6,0.0,0.0,0,2.0,0.0,0.0,,19.0,11.0,8.0,2.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,11.0,0.0,1.0,57.9,167.0,77.0,8.0,8.0,100.0,2.0,3.0,66.7,1.0,7.0,14.3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26.0,0.0,2.0,6.0,18.0,1.0,26.0,1.0,2.0,50.0,2.0,0.0,15.0,3.0,0,3,0,0.0,3.33,0.0,0.0,,22.7,1.0,0,0,0.2,0.2,0.06,-0.2,-0.2,1,1,81,0,0.0,0.0,0.0,0.0,0.0,0.2,0.21,0.0,0.21,0.21,0.21
183,Zakaria Aboukhlal,FW,Morocco,22-303,2000,0.9,1.0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,1,2.0,1.0,0.0,1.0,1.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,2,1,0.0,0.0,0,3.0,2.0,0.0,100.0,14.0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,50.0,88.0,22.0,5.0,8.0,62.5,1.0,3.0,33.3,1.0,3.0,33.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,3.0,10.0,13.0,4.0,26.0,0.0,1.0,0.0,3.0,0.0,16.0,0.0,1,3,2,66.7,3.42,2.28,0.33,0.5,14.9,0.0,0,0,1.0,1.0,0.33,0.0,0.0,4,0,79,1,1.14,0.0,1.14,1.14,1.14,1.0,1.16,0.0,1.16,1.16,1.16
