,player,position,team,age,birth_year,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,miscontrols,dispossessed,passes_received,progressive_passes_received,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,games,games_starts,minutes,goals_pens,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,npxg_xg_assist,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90
174,Dylan Bronn,DF,Tunisia,27-182,1995,1.8,4.0,2,1.0,2.0,1.0,3.0,3.0,100.0,0.0,2.0,1.0,1.0,0,4.0,0.0,0.0,2.0,1.11,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0.0,0.0,0,7.0,2.0,4.0,33.3,98.0,89.0,8.0,3.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,75.0,1.0,2.0,76.5,1441.0,393.0,20.0,23.0,87.0,47.0,54.0,87.0,8.0,19.0,42.1,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,104.0,2.0,40.0,53.0,12.0,1.0,104.0,0.0,0.0,,0.0,2.0,70.0,1.0,0,1,0,0.0,0.56,0.0,0.0,,17.8,0.0,0,0,0.1,0.1,0.07,-0.1,-0.1,2,2,162,0,0.0,0.0,0.0,0.0,0.0,0.1,0.04,0.0,0.04,0.04,0.04
175,Eden Hazard,MF,Belgium,31-345,1991,1.4,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1,1.0,0.0,0.0,5.0,3.63,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,7,0,1,0.0,0.0,0,7.0,1.0,1.0,50.0,58.0,58.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,2.0,79.3,678.0,180.0,26.0,29.0,89.7,14.0,18.0,77.8,2.0,3.0,66.7,0,0.0,0.1,0.0,1.0,5.0,0.0,0.0,6.0,70.0,0.0,9.0,39.0,24.0,2.0,70.0,5.0,10.0,50.0,5.0,5.0,56.0,4.0,0,1,1,100.0,0.73,0.73,0.0,0.0,18.7,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1,3,2,124,0,0.0,0.0,0.0,0.0,0.0,0.1,0.04,0.01,0.05,0.04,0.05
176,Ederson,GK,Brazil,29-123,1993,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,,31.0,25.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,90.3,728.0,547.0,4.0,4.0,100.0,17.0,19.0,89.5,7.0,8.0,87.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,30.0,32.0,0.0,0.0,0.0,32.0,0.0,0.0,,0.0,0.0,14.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,1,1,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,Edimilson Fernandes,FW,Switzerland,26-247,1996,1.6,2.0,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,3.0,2,4.0,3.0,0.0,3.0,1.86,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,5,0.0,0.0,0,14.0,0.0,1.0,0.0,82.0,68.0,14.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,65.0,0.0,2.0,79.3,858.0,255.0,40.0,43.0,93.0,22.0,24.0,91.7,0.0,8.0,0.0,0,0.3,0.0,-0.3,3.0,2.0,0.0,0.0,3.0,95.0,5.0,27.0,37.0,32.0,1.0,95.0,0.0,1.0,0.0,2.0,3.0,57.0,5.0,0,1,0,0.0,0.62,0.0,0.0,,24.2,0.0,0,0,0.0,0.0,0.03,0.0,0.0,3,1,145,0,0.0,0.0,0.0,0.0,0.0,0.4,0.02,0.21,0.23,0.02,0.23
178,Edinson Cavani,FW,Uruguay,35-307,1987,1.4,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,5.0,3.63,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,0.0,0.0,0,6.0,2.0,1.0,66.7,37.0,36.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,0.0,2.0,73.0,401.0,115.0,16.0,20.0,80.0,5.0,9.0,55.6,4.0,4.0,100.0,0,0.7,0.2,-0.7,5.0,2.0,2.0,0.0,3.0,44.0,0.0,3.0,23.0,18.0,5.0,44.0,1.0,1.0,100.0,3.0,0.0,34.0,5.0,0,3,0,0.0,2.18,0.0,0.0,,13.8,0.0,0,0,0.3,0.3,0.1,-0.3,-0.3,3,1,124,0,0.0,0.0,0.0,0.0,0.0,1.0,0.21,0.5,0.71,0.21,0.71
179,Edouard Mendy,GK,Senegal,30-292,1992,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,0.0,3.0,1.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,4.0,3.0,1.0,75.0,120.0,83.0,37.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,73.3,2342.0,1501.0,24.0,24.0,100.0,36.0,36.0,100.0,27.0,59.0,45.8,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,128.0,110.0,128.0,0.0,0.0,0.0,128.0,0.0,0.0,,0.0,0.0,55.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,4,4,360,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
180,Edson Álvarez,MF,Mexico,25-055,1997,1.9,3.0,2,2.0,1.0,0.0,1.0,3.0,33.3,2.0,1.0,0.0,1.0,4,7.0,2.0,0.0,4.0,2.06,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,4,1,1,0,0.0,0.0,0,10.0,11.0,5.0,68.8,114.0,111.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,1.0,75.4,1297.0,375.0,48.0,55.0,87.3,32.0,42.0,76.2,4.0,13.0,30.8,0,0.2,0.4,-0.2,1.0,3.0,1.0,0.0,2.0,131.0,1.0,33.0,87.0,12.0,0.0,131.0,1.0,1.0,100.0,1.0,2.0,72.0,0.0,0,1,1,100.0,0.51,0.51,0.0,0.0,33.1,0.0,0,0,0.0,0.0,0.02,0.0,0.0,2,2,175,0,0.0,0.0,0.0,0.0,0.0,0.2,0.01,0.11,0.12,0.01,0.12
181,Eduardo Camavinga,DF,France,20-038,2002,1.6,14.0,9,7.0,5.0,2.0,4.0,5.0,80.0,1.0,4.0,0.0,4.0,3,17.0,6.0,0.0,2.0,1.64,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,8,0,2,0.0,0.0,0,15.0,2.0,0.0,100.0,100.0,87.0,13.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,88.0,0.0,3.0,88.0,1446.0,421.0,48.0,49.0,98.0,37.0,41.0,90.2,3.0,7.0,42.9,0,0.1,0.1,-0.1,3.0,3.0,2.0,1.0,3.0,138.0,10.0,41.0,62.0,36.0,1.0,138.0,1.0,4.0,25.0,3.0,3.0,75.0,3.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,2,1,140,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.11,0.11,0.0,0.11
182,Ehsan Hajsafi,MF,IR Iran,32-296,1990,2.6,6.0,3,2.0,3.0,1.0,3.0,5.0,60.0,2.0,3.0,0.0,3.0,2,8.0,2.0,0.0,3.0,1.14,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,3,0,11,0.0,0.0,0,10.0,2.0,0.0,100.0,98.0,82.0,16.0,6.0,1.0,1.0,7.0,3.0,0.0,3.0,0.0,61.0,0.0,3.0,62.2,1085.0,442.0,25.0,38.0,65.8,26.0,30.0,86.7,6.0,23.0,26.1,0,0.2,0.3,-0.2,2.0,6.0,1.0,0.0,6.0,118.0,3.0,34.0,57.0,27.0,2.0,118.0,0.0,2.0,0.0,2.0,1.0,68.0,2.0,0,1,0,0.0,0.38,0.0,0.0,,14.4,0.0,0,0,0.2,0.2,0.16,-0.2,-0.2,3,3,237,0,0.0,0.0,0.0,0.0,0.0,0.4,0.06,0.08,0.15,0.06,0.15
183,Ellyes Skhiri,MF,Tunisia,27-222,1995,3.0,10.0,3,4.0,6.0,0.0,5.0,7.0,71.4,2.0,2.0,0.0,2.0,7,17.0,3.0,0.0,5.0,1.67,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,2,0,2,0.0,0.0,0,18.0,1.0,0.0,100.0,127.0,122.0,5.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,109.0,0.0,1.0,85.8,1976.0,841.0,44.0,46.0,95.7,52.0,59.0,88.1,12.0,19.0,63.2,0,0.1,0.1,-0.1,3.0,14.0,2.0,0.0,13.0,161.0,8.0,44.0,108.0,10.0,1.0,161.0,1.0,3.0,33.3,4.0,1.0,94.0,4.0,0,2,0,0.0,0.67,0.0,0.0,,22.5,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,3,3,270,0,0.0,0.0,0.0,0.0,0.0,0.2,0.02,0.05,0.07,0.02,0.07
184,Emiliano Martínez,GK,Argentina,30-107,1992,7.7,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0.0,0.0,0,4.0,2.0,0.0,100.0,187.0,131.0,55.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,1.0,1.0,64.2,2839.0,1877.0,32.0,32.0,100.0,64.0,64.0,100.0,23.0,88.0,26.1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,196.0,172.0,196.0,0.0,0.0,0.0,196.0,0.0,0.0,,0.0,0.0,83.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,7,7,690,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,Enner Valencia,FW,Ecuador,33-044,1989,2.8,2.0,0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,3.0,1,3.0,2.0,0.0,7.0,2.47,3.0,0.0,0.0,3.0,1.0,0.0,1.0,0.35,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,3,7,2,3,1.0,0.0,0,8.0,2.0,8.0,20.0,57.0,54.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0,5.0,70.2,534.0,70.0,25.0,34.0,73.5,14.0,14.0,100.0,0.0,1.0,0.0,0,0.3,0.2,-0.3,3.0,2.0,1.0,1.0,1.0,98.0,2.0,3.0,41.0,55.0,13.0,97.0,2.0,7.0,28.6,15.0,6.0,71.0,13.0,3,8,3,37.5,2.82,1.06,0.25,0.67,18.9,1.0,1,1,2.3,1.5,0.19,0.7,0.5,3,3,255,2,1.06,0.0,1.06,0.71,0.71,1.8,0.8,0.1,0.9,0.52,0.62
186,Enzo Ebosse,DF,Cameroon,23-282,1999,1.0,4.0,2,4.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,2.0,0.0,100.0,38.0,33.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,0.0,1.0,89.5,780.0,283.0,7.0,7.0,100.0,18.0,20.0,90.0,8.0,9.0,88.9,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,49.0,9.0,28.0,21.0,1.0,0.0,49.0,0.0,0.0,,0.0,0.0,29.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,1,1,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,Enzo Fernández,MF,Argentina,21-335,2001,6.3,22.0,15,15.0,5.0,2.0,14.0,24.0,58.3,10.0,7.0,1.0,6.0,3,25.0,7.0,0.0,17.0,3.04,15.0,0.0,2.0,0.0,0.0,0.0,4.0,0.71,3.0,0.0,1.0,0.0,0.0,0.0,1,0,0,7,6,0,2,0.0,0.0,1,39.0,9.0,3.0,75.0,471.0,459.0,12.0,11.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,412.0,0.0,6.0,87.5,6634.0,1695.0,208.0,229.0,90.8,159.0,177.0,89.8,32.0,44.0,72.7,1,0.9,0.8,0.1,6.0,43.0,9.0,1.0,24.0,533.0,16.0,104.0,352.0,80.0,5.0,533.0,3.0,6.0,50.0,9.0,7.0,417.0,4.0,1,8,3,37.5,1.28,0.48,0.13,0.33,24.9,0.0,0,0,0.3,0.3,0.04,0.7,0.7,7,5,564,1,0.16,0.16,0.32,0.16,0.32,1.2,0.05,0.16,0.21,0.05,0.21
188,Eray Cömert,DF,Switzerland,24-317,1998,0.5,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2,2.0,2.0,0.0,1.0,1.96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,3,1,0,0,0.0,0.0,0,4.0,0.0,0.0,,42.0,41.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,90.5,719.0,254.0,11.0,13.0,84.6,24.0,25.0,96.0,3.0,4.0,75.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,50.0,5.0,32.0,19.0,1.0,0.0,50.0,0.0,1.0,0.0,1.0,0.0,37.0,1.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,2,0,46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,Eric Dier,DF,England,28-337,1994,0.4,1.0,1,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0,3.0,1.0,1.0,50.0,41.0,40.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,97.6,744.0,318.0,13.0,13.0,100.0,24.0,24.0,100.0,3.0,4.0,75.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,44.0,2.0,22.0,23.0,0.0,0.0,44.0,0.0,0.0,,0.0,0.0,35.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,2,0,36,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,Eric Maxim Choupo-Moting,FW,Cameroon,33-270,1989,2.8,4.0,2,1.0,3.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,1,5.0,1.0,0.0,5.0,1.78,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0.0,0.0,0,8.0,11.0,6.0,64.7,66.0,59.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,1.0,66.7,629.0,135.0,32.0,41.0,78.0,8.0,14.0,57.1,2.0,4.0,50.0,0,0.0,0.1,0.0,2.0,5.0,1.0,0.0,5.0,87.0,2.0,9.0,48.0,32.0,9.0,87.0,3.0,8.0,37.5,7.0,2.0,62.0,7.0,1,3,2,66.7,1.07,0.71,0.33,0.5,9.1,0.0,0,0,0.8,0.8,0.28,0.2,0.2,3,3,253,1,0.36,0.0,0.36,0.36,0.36,0.9,0.29,0.02,0.31,0.29,0.31
191,Erick Gutiérrez,MF,Mexico,27-186,1995,0.5,1.0,1,0.0,1.0,0.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,2,3.0,1.0,0.0,1.0,1.84,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2,3,0,0,0.0,0.0,0,3.0,1.0,0.0,100.0,29.0,28.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,82.8,340.0,56.0,13.0,14.0,92.9,11.0,12.0,91.7,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,34.0,1.0,5.0,27.0,3.0,0.0,34.0,0.0,1.0,0.0,0.0,0.0,26.0,1.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,1,0,49,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,Ethan Ampadu,MF,Wales,22-095,2000,2.8,4.0,3,1.0,3.0,0.0,0.0,1.0,0.0,1.0,9.0,4.0,5.0,4,8.0,10.0,0.0,4.0,1.41,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5,3,0,2,0.0,0.0,0,16.0,3.0,5.0,37.5,144.0,134.0,9.0,4.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,108.0,1.0,5.0,75.0,2056.0,679.0,42.0,53.0,79.2,51.0,59.0,86.4,14.0,22.0,63.6,0,0.1,0.1,-0.1,2.0,16.0,1.0,0.0,14.0,178.0,12.0,48.0,108.0,23.0,0.0,178.0,2.0,3.0,66.7,0.0,3.0,104.0,4.0,0,1,0,0.0,0.35,0.0,0.0,,32.4,0.0,0,0,0.0,0.0,0.04,0.0,0.0,3,3,255,0,0.0,0.0,0.0,0.0,0.0,0.2,0.01,0.04,0.05,0.01,0.05
193,Everton Ribeiro,MF,Brazil,33-252,1989,0.4,1.0,0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0.0,0.0,0,0.0,0.0,0.0,,18.0,17.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,15.0,0.0,0.0,83.3,210.0,67.0,10.0,12.0,83.3,5.0,5.0,100.0,0.0,1.0,0.0,0,0.1,0.1,-0.1,2.0,2.0,1.0,1.0,2.0,21.0,0.0,2.0,7.0,12.0,3.0,21.0,0.0,1.0,0.0,0.0,1.0,17.0,5.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,1,0,36,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.21,0.21,0.0,0.21
194,Exequiel Palacios,MF,Argentina,24-074,1998,0.6,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2,2.0,1.0,0.0,3.0,5.4,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,3,0,0,0.0,0.0,0,6.0,0.0,1.0,0.0,28.0,26.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,89.3,251.0,108.0,16.0,17.0,94.1,4.0,4.0,100.0,0.0,1.0,0.0,0,0.1,0.1,-0.1,1.0,5.0,1.0,0.0,3.0,34.0,1.0,5.0,19.0,10.0,1.0,34.0,0.0,1.0,0.0,0.0,2.0,22.0,1.0,0,1,0,0.0,1.8,0.0,0.0,,16.3,0.0,0,0,0.1,0.1,0.07,-0.1,-0.1,3,0,50,0,0.0,0.0,0.0,0.0,0.0,0.1,0.12,0.12,0.24,0.12,0.24
195,Fabian Frei,MF,Switzerland,33-344,1989,0.3,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0,2.0,0.0,1.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,64.3,150.0,19.0,4.0,4.0,100.0,5.0,7.0,71.4,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,7.0,9.0,0.0,0.0,16.0,0.0,0.0,,0.0,2.0,13.0,1.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,2,0,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,Fabian Rieder,FW,Switzerland,20-305,2002,0.8,3.0,2,1.0,1.0,1.0,1.0,2.0,50.0,1.0,2.0,0.0,2.0,0,3.0,1.0,0.0,1.0,1.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,4,2,0,1,0.0,0.0,0,4.0,0.0,1.0,0.0,26.0,24.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,13.0,0.0,0.0,50.0,126.0,34.0,11.0,16.0,68.8,2.0,7.0,28.6,0.0,2.0,0.0,0,0.2,0.0,-0.2,1.0,1.0,0.0,0.0,1.0,32.0,1.0,8.0,16.0,10.0,1.0,32.0,1.0,1.0,100.0,2.0,2.0,19.0,2.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,2,1,68,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.25,0.25,0.0,0.25
197,Fabian Schär,DF,Switzerland,30-363,1991,1.5,2.0,1,1.0,1.0,0.0,1.0,1.0,100.0,0.0,1.0,1.0,0.0,2,4.0,7.0,0.0,6.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,2,0,0,0.0,0.0,0,7.0,4.0,4.0,50.0,82.0,74.0,8.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,79.3,1483.0,444.0,17.0,19.0,89.5,40.0,47.0,85.1,8.0,16.0,50.0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,100.0,14.0,50.0,48.0,2.0,1.0,100.0,0.0,0.0,,1.0,1.0,56.0,0.0,0,2,0,0.0,1.33,0.0,0.0,,16.7,0.0,0,0,0.1,0.1,0.07,-0.1,-0.1,2,2,135,0,0.0,0.0,0.0,0.0,0.0,0.1,0.09,0.0,0.09,0.09,0.09
198,Fabinho,MF,Brazil,29-056,1993,1.0,3.0,2,1.0,2.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,1,4.0,2.0,0.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0,0.0,0.0,0,9.0,1.0,6.0,14.3,57.0,54.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,1.0,89.5,896.0,326.0,25.0,26.0,96.2,19.0,22.0,86.4,7.0,7.0,100.0,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,63.0,4.0,12.0,45.0,7.0,0.0,63.0,0.0,0.0,,1.0,0.0,40.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,1,1,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,Facundo Pellistri,MF,Uruguay,20-363,2001,2.0,2.0,1,0.0,1.0,1.0,1.0,2.0,50.0,1.0,1.0,0.0,1.0,0,2.0,2.0,0.0,3.0,1.49,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,2,0,3,0.0,0.0,0,9.0,0.0,6.0,0.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,3.0,69.6,536.0,103.0,16.0,19.0,84.2,13.0,19.0,68.4,2.0,3.0,66.7,0,0.2,0.2,-0.2,3.0,1.0,1.0,0.0,2.0,66.0,1.0,8.0,16.0,43.0,7.0,66.0,0.0,6.0,0.0,2.0,3.0,48.0,9.0,0,1,0,0.0,0.5,0.0,0.0,,11.5,0.0,0,0,0.2,0.2,0.17,-0.2,-0.2,3,2,181,0,0.0,0.0,0.0,0.0,0.0,0.4,0.08,0.09,0.17,0.08,0.17
